GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC03_VC03,HC01_VC13,HC03_VC13,HC01_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC35,HC02_VC35,HC03_VC35,HC04_VC35,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC113,HC02_VC113,HC03_VC113,HC04_VC113
8600000US12433,12433,ZCTA5 12433,548,548,33,6,95,17.3,13.8,13,23,2.4,4.2,92,65,16.8,12.2,0,11,0,5.3,92,70,16.8,10.5,109,67,19.9,10.6,49,15.3,(X),(X),463,158,463,(X),138,71,138,(X),548,189,548,(X),41,56,7.5,9.8,507,178,92.5,9.8,41,56,7.5,9.8,548,189,548,(X),504,184,92,8.1,51,62,9.3,10.7,0,11,0,5.3,15,20,2.7,3.7,0,11,0,5.3,19,31,3.5,5.7,548,189,548,(X),15,26,2.7,4.7,0,11,0,5.3,0,11,0,5.3,0,11,0,5.3,15,26,2.7,4.7,533,187,97.3,4.7,353,91,(X),(X),463,158,463,(X)
8600000US12434,12434,ZCTA5 12434,617,617,50,8.1,76,12.3,8.4,32,27,5.2,4.3,111,72,18,9.4,17,19,2.8,3.4,82,58,13.3,10.3,107,60,17.3,10.3,52.4,13.4,(X),(X),584,158,584,(X),188,84,188,(X),617,176,617,(X),28,38,4.5,5.7,589,159,95.5,5.7,28,38,4.5,5.7,617,176,617,(X),551,166,89.3,13.6,66,86,10.7,13.6,28,38,4.5,5.7,0,11,0,4.7,0,11,0,4.7,0,11,0,4.7,617,176,617,(X),0,11,0,4.7,0,11,0,4.7,0,11,0,4.7,0,11,0,4.7,0,11,0,4.7,617,176,100,4.7,467,100,(X),(X),570,159,570,(X)
8600000US12435,12435,ZCTA5 12435,327,327,10,3.1,48,14.7,10.7,44,34,13.5,8.5,23,18,7,5.8,9,10,2.8,3.3,95,90,29.1,21,19,21,5.8,7.1,47.1,19.5,(X),(X),266,138,266,(X),37,33,37,(X),327,160,327,(X),0,11,0,8.8,327,160,100,8.8,0,11,0,8.8,327,160,327,(X),327,160,100,8.8,0,11,0,8.8,0,11,0,8.8,0,11,0,8.8,0,11,0,8.8,0,11,0,8.8,327,160,327,(X),21,25,6.4,8.7,0,11,0,8.8,6,9,1.8,3,0,11,0,8.8,15,23,4.6,7.8,306,160,93.6,8.7,266,80,(X),(X),235,131,235,(X)
8600000US12436,12436,ZCTA5 12436,78,78,0,0,0,0,30.9,0,11,0,30.9,45,67,57.7,53.6,0,11,0,30.9,0,11,0,30.9,19,25,24.4,41.6,52.9,28.3,(X),(X),78,75,78,(X),33,33,33,(X),78,75,78,(X),0,11,0,30.9,78,75,100,30.9,0,11,0,30.9,78,75,78,(X),78,75,100,30.9,0,11,0,30.9,0,11,0,30.9,0,11,0,30.9,0,11,0,30.9,0,11,0,30.9,78,75,78,(X),0,11,0,30.9,0,11,0,30.9,0,11,0,30.9,0,11,0,30.9,0,11,0,30.9,78,75,100,30.9,499,136,(X),(X),78,75,78,(X)
8600000US12438,12438,ZCTA5 12438,48,48,0,0,0,0,41.1,21,32,43.8,37.9,0,11,0,41.1,0,11,0,41.1,0,11,0,41.1,17,26,35.4,50.7,37.2,33.1,(X),(X),38,42,38,(X),17,26,17,(X),48,52,48,(X),10,13,20.8,18,38,42,79.2,18,10,13,20.8,18,48,52,48,(X),36,37,75,23.4,0,11,0,41.1,0,11,0,41.1,22,31,45.8,35.6,0,11,0,41.1,0,11,0,41.1,48,52,48,(X),0,11,0,41.1,0,11,0,41.1,0,11,0,41.1,0,11,0,41.1,0,11,0,41.1,48,52,100,41.1,68,37,(X),(X),38,42,38,(X)
8600000US12439,12439,ZCTA5 12439,292,292,5,1.7,62,21.2,18.9,14,17,4.8,5.8,62,46,21.2,11.9,15,13,5.1,4.3,19,13,6.5,4.9,58,47,19.9,15.8,53.7,12.1,(X),(X),282,121,282,(X),105,73,105,(X),292,126,292,(X),0,11,0,9.8,292,126,100,9.8,0,11,0,9.8,292,126,292,(X),292,126,100,9.8,0,11,0,9.8,0,11,0,9.8,0,11,0,9.8,0,11,0,9.8,0,11,0,9.8,292,126,292,(X),0,11,0,9.8,0,11,0,9.8,0,11,0,9.8,0,11,0,9.8,0,11,0,9.8,292,126,100,9.8,508,89,(X),(X),282,121,282,(X)
8600000US12440,12440,ZCTA5 12440,2350,2350,142,6,283,12,5.2,261,147,11.1,5.7,495,202,21.1,7.1,143,88,6.1,3.4,166,80,7.1,3.2,368,122,15.7,4.9,47.2,3,(X),(X),2033,378,2033,(X),522,131,522,(X),2350,440,2350,(X),59,65,2.5,2.8,2291,432,97.5,2.8,59,65,2.5,2.8,2350,440,2350,(X),2049,377,87.2,12.1,260,308,11.1,12.4,4,7,0.2,0.3,82,73,3.5,3.1,0,11,0,1.3,14,20,0.6,0.9,2350,440,2350,(X),87,78,3.7,3.3,6,9,0.3,0.4,23,46,1,2,13,20,0.6,0.9,45,64,1.9,2.7,2263,439,96.3,3.3,1141,155,(X),(X),1823,284,1823,(X)
8600000US12441,12441,ZCTA5 12441,25,25,0,0,0,0,57,0,11,0,57,0,11,0,57,16,23,64,64,0,11,0,57,9,12,36,64,56.8,22,(X),(X),25,20,25,(X),9,12,9,(X),25,20,25,(X),0,11,0,57,25,20,100,57,0,11,0,57,25,20,25,(X),25,20,100,57,0,11,0,57,0,11,0,57,0,11,0,57,0,11,0,57,0,11,0,57,25,20,25,(X),0,11,0,57,0,11,0,57,0,11,0,57,0,11,0,57,0,11,0,57,25,20,100,57,73,46,(X),(X),25,20,25,(X)
8600000US12442,12442,ZCTA5 12442,652,652,7,1.1,82,12.6,9.6,8,12,1.2,2,145,84,22.2,8.3,32,30,4.9,4.7,129,97,19.8,9.8,79,38,12.1,6.3,60,5.8,(X),(X),602,236,602,(X),199,86,199,(X),652,242,652,(X),4,9,0.6,1.4,648,241,99.4,1.4,4,9,0.6,1.4,652,242,652,(X),633,239,97.1,4.2,11,20,1.7,3.1,4,9,0.6,1.4,8,15,1.2,2.3,0,11,0,4.5,0,11,0,4.5,652,242,652,(X),8,12,1.2,1.9,0,11,0,4.5,8,12,1.2,1.9,0,11,0,4.5,0,11,0,4.5,644,241,98.8,1.9,1563,176,(X),(X),602,236,602,(X)
8600000US12443,12443,ZCTA5 12443,3618,3618,233,6.4,146,4,2,359,92,9.9,2.4,606,162,16.7,4.2,363,120,10,3.3,434,120,12,3.3,543,137,15,4,53,4,(X),(X),3117,207,3117,(X),938,142,938,(X),3618,245,3618,(X),58,60,1.6,1.7,3560,250,98.4,1.7,58,60,1.6,1.7,3618,245,3618,(X),3476,233,96.1,2,105,75,2.9,2.1,29,35,0.8,1,43,51,1.2,1.4,0,11,0,0.8,23,20,0.6,0.5,3618,245,3618,(X),145,86,4,2.3,0,11,0,0.8,105,77,2.9,2.1,0,11,0,0.8,40,44,1.1,1.2,3473,233,96,2.3,1928,138,(X),(X),3076,204,3076,(X)
8600000US12444,12444,ZCTA5 12444,568,568,5,0.9,125,22,8.8,24,17,4.2,3.1,67,45,11.8,7.3,62,47,10.9,7.8,42,23,7.4,3.7,110,61,19.4,9.9,55.2,4.4,(X),(X),512,128,512,(X),183,66,183,(X),568,141,568,(X),0,11,0,5.1,568,141,100,5.1,0,11,0,5.1,568,141,568,(X),563,142,99.1,1.7,0,11,0,5.1,5,9,0.9,1.7,0,11,0,5.1,0,11,0,5.1,0,11,0,5.1,568,141,568,(X),9,12,1.6,2.3,0,11,0,5.1,9,12,1.6,2.3,0,11,0,5.1,0,11,0,5.1,559,142,98.4,2.3,720,77,(X),(X),501,123,501,(X)
8600000US12446,12446,ZCTA5 12446,4914,4914,320,6.5,704,14.3,3.9,406,159,8.3,3.3,930,291,18.9,4.9,241,149,4.9,3.1,400,169,8.1,3.4,536,174,10.9,3.5,46.5,4.2,(X),(X),4044,461,4044,(X),989,220,989,(X),4914,504,4914,(X),117,90,2.4,1.8,4797,498,97.6,1.8,117,90,2.4,1.8,4914,504,4914,(X),4542,555,92.4,5.3,244,176,5,3.7,39,56,0.8,1.1,14,28,0.3,0.6,0,11,0,0.6,231,229,4.7,4.6,4914,504,4914,(X),351,263,7.1,5.3,9,15,0.2,0.3,81,90,1.6,1.8,0,11,0,0.6,261,243,5.3,4.9,4563,516,92.9,5.3,2766,310,(X),(X),3883,445,3883,(X)
8600000US12448,12448,ZCTA5 12448,427,427,0,0,13,3,4.5,35,37,8.2,7.6,56,57,13.1,10.7,72,53,16.9,9.2,52,51,12.2,12.3,72,37,16.9,11.7,62.1,9.9,(X),(X),393,167,393,(X),165,95,165,(X),427,190,427,(X),0,11,0,6.8,427,190,100,6.8,0,11,0,6.8,427,190,427,(X),427,190,100,6.8,0,11,0,6.8,0,11,0,6.8,0,11,0,6.8,0,11,0,6.8,0,11,0,6.8,427,190,427,(X),0,11,0,6.8,0,11,0,6.8,0,11,0,6.8,0,11,0,6.8,0,11,0,6.8,427,190,100,6.8,399,107,(X),(X),393,167,393,(X)
8600000US12449,12449,ZCTA5 12449,3301,3301,77,2.3,431,13.1,4.9,411,94,12.5,2.7,522,122,15.8,3.8,184,74,5.6,2.2,253,122,7.7,3.6,460,138,13.9,4.2,49.7,6,(X),(X),2775,278,2775,(X),861,206,861,(X),3301,320,3301,(X),239,123,7.2,3.7,3062,324,92.8,3.7,239,123,7.2,3.7,3301,320,3301,(X),2952,322,89.4,5.6,377,173,11.4,5.1,12,17,0.4,0.5,139,115,4.2,3.4,0,11,0,0.9,99,101,3,3,3301,320,3301,(X),136,104,4.1,3.1,0,11,0,0.9,81,76,2.5,2.2,0,11,0,0.9,55,74,1.7,2.2,3165,305,95.9,3.1,1281,130,(X),(X),2700,272,2700,(X)
8600000US12450,12450,ZCTA5 12450,141,141,0,0,0,0,19,0,11,0,19,0,11,0,19,0,11,0,19,0,11,0,19,71,85,50.4,4.8,75,7.7,(X),(X),141,169,141,(X),141,169,141,(X),141,169,141,(X),0,11,0,19,141,169,100,19,0,11,0,19,141,169,141,(X),141,169,100,19,0,11,0,19,0,11,0,19,0,11,0,19,0,11,0,19,0,11,0,19,141,169,141,(X),0,11,0,19,0,11,0,19,0,11,0,19,0,11,0,19,0,11,0,19,141,169,100,19,116,99,(X),(X),141,169,141,(X)
8600000US12451,12451,ZCTA5 12451,1591,1591,8,0.5,295,18.5,9,291,126,18.3,8.2,261,140,16.4,7.3,80,65,5,4.3,52,41,3.3,2.4,122,78,7.7,5.5,37.3,3.8,(X),(X),1201,289,1201,(X),193,114,193,(X),1591,381,1591,(X),0,11,0,1.9,1591,381,100,1.9,0,11,0,1.9,1591,381,1591,(X),1371,334,86.2,14.7,31,49,1.9,3.1,0,11,0,1.9,0,11,0,1.9,0,11,0,1.9,189,247,11.9,14.9,1591,381,1591,(X),221,242,13.9,14.5,0,11,0,1.9,32,49,2,3.2,0,11,0,1.9,189,247,11.9,14.9,1370,342,86.1,14.5,718,166,(X),(X),1076,278,1076,(X)
8600000US12452,12452,ZCTA5 12452,278,278,0,0,41,14.7,14,18,20,6.5,6.4,59,45,21.2,12.6,13,20,4.7,7.1,19,15,6.8,5.4,22,20,7.9,7.2,47.1,5.3,(X),(X),219,83,219,(X),69,41,69,(X),278,112,278,(X),0,11,0,10.2,278,112,100,10.2,0,11,0,10.2,278,112,278,(X),278,112,100,10.2,0,11,0,10.2,0,11,0,10.2,0,11,0,10.2,0,11,0,10.2,0,11,0,10.2,278,112,278,(X),0,11,0,10.2,0,11,0,10.2,0,11,0,10.2,0,11,0,10.2,0,11,0,10.2,278,112,100,10.2,248,58,(X),(X),215,82,215,(X)
8600000US12453,12453,ZCTA5 12453,235,235,0,0,112,47.7,34.2,19,31,8.1,13.3,0,11,0,12,0,11,0,12,0,11,0,12,10,20,4.3,9.5,31.8,28.5,(X),(X),189,163,189,(X),58,77,58,(X),235,210,235,(X),0,11,0,12,235,210,100,12,0,11,0,12,235,210,235,(X),235,210,100,12,0,11,0,12,0,11,0,12,0,11,0,12,0,11,0,12,0,11,0,12,235,210,235,(X),139,186,59.1,45.6,121,184,51.5,51.5,0,11,0,12,0,11,0,12,18,29,7.7,12.8,96,95,40.9,45.6,131,96,(X),(X),95,94,95,(X)
8600000US12454,12454,ZCTA5 12454,299,299,19,6.4,29,9.7,10.5,60,54,20.1,12.9,74,43,24.7,15.3,26,16,8.7,6.6,0,11,0,9.5,32,18,10.7,5.4,46.5,14.2,(X),(X),260,97,260,(X),52,26,52,(X),299,103,299,(X),0,11,0,9.5,299,103,100,9.5,0,11,0,9.5,299,103,299,(X),266,100,89,13.4,0,11,0,9.5,0,11,0,9.5,0,11,0,9.5,0,11,0,9.5,33,40,11,13.4,299,103,299,(X),0,11,0,9.5,0,11,0,9.5,0,11,0,9.5,0,11,0,9.5,0,11,0,9.5,299,103,100,9.5,330,58,(X),(X),260,97,260,(X)
8600000US12455,12455,ZCTA5 12455,1894,1894,75,4,166,8.8,5,99,62,5.2,3.2,246,94,13,4.8,161,65,8.5,3.5,132,65,7,3.3,450,105,23.8,4.9,57.2,5.7,(X),(X),1687,244,1687,(X),768,125,768,(X),1894,320,1894,(X),43,45,2.3,2.4,1851,324,97.7,2.4,43,45,2.3,2.4,1894,320,1894,(X),1860,316,98.2,1.4,43,46,2.3,2.5,28,36,1.5,2,9,14,0.5,0.8,0,11,0,1.6,19,19,1,1,1894,320,1894,(X),140,84,7.4,4.2,100,81,5.3,4.1,15,19,0.8,1,0,11,0,1.6,25,26,1.3,1.4,1754,302,92.6,4.2,1959,199,(X),(X),1584,225,1584,(X)
8600000US12456,12456,ZCTA5 12456,840,840,38,4.5,151,18,6.9,123,62,14.6,6.6,96,50,11.4,4.9,25,25,3,3.1,16,26,1.9,3.3,78,53,9.3,6.1,32.2,3.8,(X),(X),586,136,586,(X),105,61,105,(X),840,201,840,(X),47,58,5.6,6.7,793,197,94.4,6.7,47,58,5.6,6.7,840,201,840,(X),804,191,95.7,5.6,63,75,7.5,8.4,20,26,2.4,3.1,0,11,0,3.5,0,11,0,3.5,0,11,0,3.5,840,201,840,(X),113,91,13.5,10.5,25,41,3,4.8,88,80,10.5,9,0,11,0,3.5,0,11,0,3.5,727,201,86.5,10.5,238,65,(X),(X),586,136,586,(X)
8600000US12457,12457,ZCTA5 12457,742,742,57,7.7,37,5,5.3,94,85,12.7,9.7,83,59,11.2,8.1,42,45,5.7,6.3,140,70,18.9,9.2,78,42,10.5,5.8,55.7,9.6,(X),(X),675,183,675,(X),207,86,207,(X),742,199,742,(X),18,31,2.4,4,724,195,97.6,4,18,31,2.4,4,742,199,742,(X),727,194,98,3.2,18,31,2.4,4,0,11,0,4,15,24,2,3.2,0,11,0,4,0,11,0,4,742,199,742,(X),9,20,1.2,2.7,9,20,1.2,2.7,0,11,0,4,0,11,0,4,0,11,0,4,733,199,98.8,2.7,609,118,(X),(X),658,181,658,(X)
8600000US12458,12458,ZCTA5 12458,2887,2887,119,4.1,351,12.2,3.6,522,125,18.1,3.6,510,115,17.7,3.6,285,116,9.9,4.3,234,100,8.1,3.3,284,114,9.8,4.1,45.3,3.3,(X),(X),2517,284,2517,(X),440,135,440,(X),2887,374,2887,(X),294,148,10.2,4.9,2593,360,89.8,4.9,294,148,10.2,4.9,2887,374,2887,(X),2111,327,73.1,5.2,540,94,18.7,3.3,89,33,3.1,1.2,48,33,1.7,1.1,0,11,0,1,418,211,14.5,6.7,2887,374,2887,(X),617,213,21.4,6.6,7,13,0.2,0.4,390,177,13.5,5.9,35,53,1.2,1.8,185,121,6.4,4.1,2270,337,78.6,6.6,1279,165,(X),(X),2318,267,2318,(X)
8600000US12459,12459,ZCTA5 12459,158,158,0,0,0,0,17.2,0,11,0,17.2,17,27,10.8,14.4,26,31,16.5,21,38,37,24.1,16.8,49,49,31,28.4,63.7,17.3,(X),(X),158,96,158,(X),77,64,77,(X),158,96,158,(X),0,11,0,17.2,158,96,100,17.2,0,11,0,17.2,158,96,158,(X),158,96,100,17.2,0,11,0,17.2,0,11,0,17.2,0,11,0,17.2,0,11,0,17.2,0,11,0,17.2,158,96,158,(X),12,19,7.6,12.1,0,11,0,17.2,12,19,7.6,12.1,0,11,0,17.2,0,11,0,17.2,146,91,92.4,12.1,247,86,(X),(X),158,96,158,(X)
8600000US12460,12460,ZCTA5 12460,324,324,19,5.9,0,0,8.8,73,67,22.5,17.2,41,29,12.7,5.5,31,27,9.6,7.7,9,11,2.8,3.6,5,7,1.5,2.2,39.1,20.7,(X),(X),266,110,266,(X),24,16,24,(X),324,154,324,(X),0,11,0,8.8,324,154,100,8.8,0,11,0,8.8,324,154,324,(X),324,154,100,8.8,0,11,0,8.8,0,11,0,8.8,0,11,0,8.8,0,11,0,8.8,0,11,0,8.8,324,154,324,(X),17,27,5.2,8.5,0,11,0,8.8,17,27,5.2,8.5,0,11,0,8.8,0,11,0,8.8,307,150,94.8,8.5,174,55,(X),(X),266,110,266,(X)
8600000US12461,12461,ZCTA5 12461,1771,1771,98,5.5,106,6,4.4,285,129,16.1,6.1,253,130,14.3,6.7,162,88,9.1,4.9,217,129,12.3,6.6,221,89,12.5,4.9,49.2,5,(X),(X),1485,310,1485,(X),363,111,363,(X),1771,359,1771,(X),79,103,4.5,5.8,1692,356,95.5,5.8,79,103,4.5,5.8,1771,359,1771,(X),1611,368,91,8.4,69,100,3.9,5.6,30,46,1.7,2.6,74,42,4.2,2.5,94,147,5.3,8.2,2,4,0.1,0.2,1771,359,1771,(X),112,116,6.3,6.6,2,4,0.1,0.2,72,78,4.1,4.4,0,11,0,1.7,38,55,2.1,3.1,1659,357,93.7,6.6,906,161,(X),(X),1449,310,1449,(X)
8600000US12463,12463,ZCTA5 12463,1555,1555,131,8.4,140,9,5.8,166,117,10.7,6.8,305,123,19.6,7,180,90,11.6,6.3,234,152,15,9.1,111,69,7.1,4.3,46.1,5.5,(X),(X),1314,320,1314,(X),123,68,123,(X),1555,374,1555,(X),93,96,6,6,1462,366,94,6,93,96,6,6,1555,374,1555,(X),1394,345,89.6,10,109,101,7,6.4,35,58,2.3,3.6,46,67,3,4.3,0,11,0,1.9,64,101,4.1,6.3,1555,374,1555,(X),90,140,5.8,8.6,0,11,0,1.9,90,140,5.8,8.6,0,11,0,1.9,0,11,0,1.9,1465,351,94.2,8.6,758,115,(X),(X),1300,319,1300,(X)
8600000US12464,12464,ZCTA5 12464,790,790,25,3.2,71,9,8.5,52,53,6.6,6.5,162,119,20.5,13,105,71,13.3,7.7,92,73,11.6,8.9,124,65,15.7,7.3,59.2,6,(X),(X),748,201,748,(X),241,88,241,(X),790,216,790,(X),0,11,0,3.7,790,216,100,3.7,0,11,0,3.7,790,216,790,(X),675,184,85.4,19.6,0,11,0,3.7,0,11,0,3.7,0,11,0,3.7,0,11,0,3.7,115,165,14.6,19.6,790,216,790,(X),0,11,0,3.7,0,11,0,3.7,0,11,0,3.7,0,11,0,3.7,0,11,0,3.7,790,216,100,3.7,820,171,(X),(X),717,193,717,(X)
8600000US12465,12465,ZCTA5 12465,271,271,41,15.1,0,0,10.5,25,24,9.2,8.1,20,13,7.4,4.8,29,18,10.7,6.2,64,47,23.6,14.3,36,28,13.3,9.9,57.8,7.7,(X),(X),247,89,247,(X),68,34,68,(X),271,100,271,(X),0,11,0,10.5,271,100,100,10.5,0,11,0,10.5,271,100,271,(X),271,100,100,10.5,0,11,0,10.5,0,11,0,10.5,0,11,0,10.5,0,11,0,10.5,0,11,0,10.5,271,100,271,(X),0,11,0,10.5,0,11,0,10.5,0,11,0,10.5,0,11,0,10.5,0,11,0,10.5,271,100,100,10.5,361,65,(X),(X),231,81,231,(X)
8600000US12466,12466,ZCTA5 12466,2292,2292,80,3.5,395,17.2,5.7,158,74,6.9,3.2,366,148,16,5.3,269,97,11.7,4,167,68,7.3,3.2,286,81,12.5,3.8,48.6,5,(X),(X),2000,284,2000,(X),565,126,565,(X),2292,315,2292,(X),53,56,2.3,2.5,2239,314,97.7,2.5,53,56,2.3,2.5,2292,315,2292,(X),2243,320,97.9,1.9,60,56,2.6,2.5,14,22,0.6,1,42,41,1.8,1.8,0,11,0,1.3,0,11,0,1.3,2292,315,2292,(X),76,46,3.3,2.1,11,18,0.5,0.8,40,40,1.7,1.7,0,11,0,1.3,25,29,1.1,1.3,2216,317,96.7,2.1,1102,121,(X),(X),1978,286,1978,(X)
8600000US12468,12468,ZCTA5 12468,1128,1128,71,6.3,66,5.9,3.5,72,37,6.4,2.9,155,59,13.7,4.6,110,46,9.8,3.6,133,46,11.8,3.8,207,62,18.4,5.6,57.3,4.7,(X),(X),1022,175,1022,(X),367,100,367,(X),1128,186,1128,(X),0,11,0,2.6,1128,186,100,2.6,0,11,0,2.6,1128,186,1128,(X),1125,187,99.7,0.4,0,11,0,2.6,0,11,0,2.6,3,5,0.3,0.4,0,11,0,2.6,0,11,0,2.6,1128,186,1128,(X),6,7,0.5,0.6,0,11,0,2.6,0,11,0,2.6,0,11,0,2.6,6,7,0.5,0.6,1122,186,99.5,0.6,883,97,(X),(X),1016,175,1016,(X)
8600000US12469,12469,ZCTA5 12469,627,627,48,7.7,46,7.3,5.9,50,27,8,4.1,127,61,20.3,8.5,46,23,7.3,3.5,64,25,10.2,3.9,77,24,12.3,4.2,49.6,3.7,(X),(X),525,103,525,(X),135,33,135,(X),627,126,627,(X),6,8,1,1.3,621,125,99,1.3,6,8,1,1.3,627,126,627,(X),624,126,99.5,0.7,0,11,0,4.7,2,3,0.3,0.5,0,11,0,4.7,0,11,0,4.7,7,8,1.1,1.3,627,126,627,(X),25,27,4,4.4,19,27,3,4.3,0,11,0,4.7,0,11,0,4.7,6,6,1,1,602,129,96,4.4,648,75,(X),(X),511,103,511,(X)
8600000US12470,12470,ZCTA5 12470,391,391,31,7.9,22,5.6,5.5,33,41,8.4,7.9,84,53,21.5,12.5,0,11,0,7.4,0,11,0,7.4,66,78,16.9,17.2,37.8,18.3,(X),(X),324,158,324,(X),86,77,86,(X),391,213,391,(X),0,11,0,7.4,391,213,100,7.4,0,11,0,7.4,391,213,391,(X),219,121,56,30.1,0,11,0,7.4,0,11,0,7.4,172,168,44,30.1,0,11,0,7.4,0,11,0,7.4,391,213,391,(X),0,11,0,7.4,0,11,0,7.4,0,11,0,7.4,0,11,0,7.4,0,11,0,7.4,391,213,100,7.4,305,98,(X),(X),210,117,210,(X)
8600000US12471,12471,ZCTA5 12471,201,201,0,0,36,17.9,28.7,56,87,27.9,29.8,26,43,12.9,28.6,30,49,14.9,23.8,0,11,0,13.8,0,11,0,13.8,42.4,11,(X),(X),174,168,174,(X),0,11,0,(X),201,201,201,(X),0,11,0,13.8,201,201,100,13.8,0,11,0,13.8,201,201,201,(X),201,201,100,13.8,0,11,0,13.8,0,11,0,13.8,0,11,0,13.8,0,11,0,13.8,0,11,0,13.8,201,201,201,(X),0,11,0,13.8,0,11,0,13.8,0,11,0,13.8,0,11,0,13.8,0,11,0,13.8,201,201,100,13.8,86,78,(X),(X),174,168,174,(X)
8600000US12472,12472,ZCTA5 12472,1446,1446,62,4.3,300,20.7,7.3,160,82,11.1,5.4,189,91,13.1,6,200,88,13.8,5.5,63,58,4.4,3.8,220,117,15.2,8.3,46.5,8.7,(X),(X),1286,248,1286,(X),290,122,290,(X),1446,294,1446,(X),66,68,4.6,4.5,1380,281,95.4,4.5,66,68,4.6,4.5,1446,294,1446,(X),1390,290,96.1,3.6,75,71,5.2,4.8,7,10,0.5,0.7,31,52,2.1,3.6,0,11,0,2.1,11,19,0.8,1.3,1446,294,1446,(X),28,26,1.9,1.8,0,11,0,2.1,7,10,0.5,0.7,0,11,0,2.1,21,21,1.5,1.4,1418,291,98.1,1.8,796,133,(X),(X),1252,247,1252,(X)
8600000US12473,12473,ZCTA5 12473,1184,1184,51,4.3,115,9.7,9.5,190,105,16,6.7,225,119,19,8.7,35,44,3,3.8,84,58,7.1,5.3,115,79,9.7,6.6,40.4,8.7,(X),(X),897,240,897,(X),139,87,139,(X),1184,327,1184,(X),0,11,0,2.5,1184,327,100,2.5,0,11,0,2.5,1184,327,1184,(X),1182,327,99.8,0.4,2,5,0.2,0.4,0,11,0,2.5,0,11,0,2.5,0,11,0,2.5,0,11,0,2.5,1184,327,1184,(X),0,11,0,2.5,0,11,0,2.5,0,11,0,2.5,0,11,0,2.5,0,11,0,2.5,1184,327,100,2.5,586,141,(X),(X),897,240,897,(X)
8600000US12474,12474,ZCTA5 12474,1367,1367,45,3.3,89,6.5,2.6,192,90,14,5.5,204,76,14.9,5.1,83,48,6.1,3.5,93,49,6.8,3.8,169,64,12.4,4.7,46.1,6.4,(X),(X),1085,194,1085,(X),312,80,312,(X),1367,245,1367,(X),0,11,0,2.2,1367,245,100,2.2,0,11,0,2.2,1367,245,1367,(X),1328,238,97.1,3,39,42,2.9,3,0,11,0,2.2,0,11,0,2.2,0,11,0,2.2,0,11,0,2.2,1367,245,1367,(X),5,8,0.4,0.6,0,11,0,2.2,5,8,0.4,0.6,0,11,0,2.2,0,11,0,2.2,1362,244,99.6,0.6,934,97,(X),(X),1064,191,1064,(X)
8600000US12475,12475,ZCTA5 12475,221,221,0,0,8,3.6,4.6,25,29,11.3,9.9,10,14,4.5,7,28,43,12.7,20.3,34,48,15.4,21.3,43,48,19.5,21.7,59.2,37.7,(X),(X),158,84,158,(X),53,50,53,(X),221,126,221,(X),46,69,20.8,28.9,175,108,79.2,28.9,46,69,20.8,28.9,221,126,221,(X),175,108,79.2,28.9,46,69,20.8,28.9,46,69,20.8,28.9,0,11,0,12.7,0,11,0,12.7,0,11,0,12.7,221,126,221,(X),11,20,5,8.5,0,11,0,12.7,0,11,0,12.7,0,11,0,12.7,11,20,5,8.5,210,121,95,8.5,212,80,(X),(X),150,82,150,(X)
